image_filename,prompt_filename,prompt_group,event_label,sample_role,label_decision_reason,gt_basis,review_status
174_p18-abnormal-support-surface-04.png,174_p18-abnormal-support-surface-04.txt,p18-abnormal-support-surface,1,positive,Prompt group p18-abnormal-support-surface explicitly requires a real person in a lying/fallen state on ground or abnormal support; V2 accepts voluntary lying and does not require a transition.,user_confirmed_prompt_image_alignment,unreviewed
175_p18-abnormal-support-surface-05.png,175_p18-abnormal-support-surface-05.txt,p18-abnormal-support-surface,1,positive,Prompt group p18-abnormal-support-surface explicitly requires a real person in a lying/fallen state on ground or abnormal support; V2 accepts voluntary lying and does not require a transition.,user_confirmed_prompt_image_alignment,unreviewed
176_p18-abnormal-support-surface-06.png,176_p18-abnormal-support-surface-06.txt,p18-abnormal-support-surface,1,positive,Prompt group p18-abnormal-support-surface explicitly requires a real person in a lying/fallen state on ground or abnormal support; V2 accepts voluntary lying and does not require a transition.,user_confirmed_prompt_image_alignment,unreviewed
177_p18-abnormal-support-surface-07.png,177_p18-abnormal-support-surface-07.txt,p18-abnormal-support-surface,1,positive,Prompt group p18-abnormal-support-surface explicitly requires a real person in a lying/fallen state on ground or abnormal support; V2 accepts voluntary lying and does not require a transition.,user_confirmed_prompt_image_alignment,unreviewed
178_p18-abnormal-support-surface-08.png,178_p18-abnormal-support-surface-08.txt,p18-abnormal-support-surface,1,positive,Prompt group p18-abnormal-support-surface explicitly requires a real person in a lying/fallen state on ground or abnormal support; V2 accepts voluntary lying and does not require a transition.,user_confirmed_prompt_image_alignment,unreviewed
179_p18-abnormal-support-surface-09.png,179_p18-abnormal-support-surface-09.txt,p18-abnormal-support-surface,1,positive,Prompt group p18-abnormal-support-surface explicitly requires a real person in a lying/fallen state on ground or abnormal support; V2 accepts voluntary lying and does not require a transition.,user_confirmed_prompt_image_alignment,unreviewed
17_p02-supine-on-floor-07.png,17_p02-supine-on-floor-07.txt,p02-supine-on-floor,1,positive,Prompt group p02-supine-on-floor explicitly requires a real person in a lying/fallen state on ground or abnormal support; V2 accepts voluntary lying and does not require a transition.,user_confirmed_prompt_image_alignment,unreviewed
180_p18-abnormal-support-surface-10.png,180_p18-abnormal-support-surface-10.txt,p18-abnormal-support-surface,1,positive,Prompt group p18-abnormal-support-surface explicitly requires a real person in a lying/fallen state on ground or abnormal support; V2 accepts voluntary lying and does not require a transition.,user_confirmed_prompt_image_alignment,unreviewed
181_p19-active-voluntary-lying-on-ground-01.png,181_p19-active-voluntary-lying-on-ground-01.txt,p19-active-voluntary-lying-on-ground,1,positive,Prompt group p19-active-voluntary-lying-on-ground explicitly requires a real person in a lying/fallen state on ground or abnormal support; V2 accepts voluntary lying and does not require a transition.,user_confirmed_prompt_image_alignment,unreviewed
182_p19-active-voluntary-lying-on-ground-02.png,182_p19-active-voluntary-lying-on-ground-02.txt,p19-active-voluntary-lying-on-ground,1,positive,Prompt group p19-active-voluntary-lying-on-ground explicitly requires a real person in a lying/fallen state on ground or abnormal support; V2 accepts voluntary lying and does not require a transition.,user_confirmed_prompt_image_alignment,unreviewed
183_p19-active-voluntary-lying-on-ground-03.png,183_p19-active-voluntary-lying-on-ground-03.txt,p19-active-voluntary-lying-on-ground,1,positive,Prompt group p19-active-voluntary-lying-on-ground explicitly requires a real person in a lying/fallen state on ground or abnormal support; V2 accepts voluntary lying and does not require a transition.,user_confirmed_prompt_image_alignment,unreviewed
184_p19-active-voluntary-lying-on-ground-04.png,184_p19-active-voluntary-lying-on-ground-04.txt,p19-active-voluntary-lying-on-ground,1,positive,Prompt group p19-active-voluntary-lying-on-ground explicitly requires a real person in a lying/fallen state on ground or abnormal support; V2 accepts voluntary lying and does not require a transition.,user_confirmed_prompt_image_alignment,unreviewed
185_p19-active-voluntary-lying-on-ground-05.png,185_p19-active-voluntary-lying-on-ground-05.txt,p19-active-voluntary-lying-on-ground,1,positive,Prompt group p19-active-voluntary-lying-on-ground explicitly requires a real person in a lying/fallen state on ground or abnormal support; V2 accepts voluntary lying and does not require a transition.,user_confirmed_prompt_image_alignment,unreviewed
186_p19-active-voluntary-lying-on-ground-06.png,186_p19-active-voluntary-lying-on-ground-06.txt,p19-active-voluntary-lying-on-ground,1,positive,Prompt group p19-active-voluntary-lying-on-ground explicitly requires a real person in a lying/fallen state on ground or abnormal support; V2 accepts voluntary lying and does not require a transition.,user_confirmed_prompt_image_alignment,unreviewed
187_p19-active-voluntary-lying-on-ground-07.png,187_p19-active-voluntary-lying-on-ground-07.txt,p19-active-voluntary-lying-on-ground,1,positive,Prompt group p19-active-voluntary-lying-on-ground explicitly requires a real person in a lying/fallen state on ground or abnormal support; V2 accepts voluntary lying and does not require a transition.,user_confirmed_prompt_image_alignment,unreviewed
188_p19-active-voluntary-lying-on-ground-08.png,188_p19-active-voluntary-lying-on-ground-08.txt,p19-active-voluntary-lying-on-ground,1,positive,Prompt group p19-active-voluntary-lying-on-ground explicitly requires a real person in a lying/fallen state on ground or abnormal support; V2 accepts voluntary lying and does not require a transition.,user_confirmed_prompt_image_alignment,unreviewed
189_p19-active-voluntary-lying-on-ground-09.png,189_p19-active-voluntary-lying-on-ground-09.txt,p19-active-voluntary-lying-on-ground,1,positive,Prompt group p19-active-voluntary-lying-on-ground explicitly requires a real person in a lying/fallen state on ground or abnormal support; V2 accepts voluntary lying and does not require a transition.,user_confirmed_prompt_image_alignment,unreviewed
18_p02-supine-on-floor-08.png,18_p02-supine-on-floor-08.txt,p02-supine-on-floor,1,positive,Prompt group p02-supine-on-floor explicitly requires a real person in a lying/fallen state on ground or abnormal support; V2 accepts voluntary lying and does not require a transition.,user_confirmed_prompt_image_alignment,unreviewed
190_p19-active-voluntary-lying-on-ground-10.png,190_p19-active-voluntary-lying-on-ground-10.txt,p19-active-voluntary-lying-on-ground,1,positive,Prompt group p19-active-voluntary-lying-on-ground explicitly requires a real person in a lying/fallen state on ground or abnormal support; V2 accepts voluntary lying and does not require a transition.,user_confirmed_prompt_image_alignment,unreviewed
191_p20-static-lying-on-ground-01.png,191_p20-static-lying-on-ground-01.txt,p20-static-lying-on-ground,1,positive,Prompt group p20-static-lying-on-ground explicitly requires a real person in a lying/fallen state on ground or abnormal support; V2 accepts voluntary lying and does not require a transition.,user_confirmed_prompt_image_alignment,unreviewed
192_p20-static-lying-on-ground-02.png,192_p20-static-lying-on-ground-02.txt,p20-static-lying-on-ground,1,positive,Prompt group p20-static-lying-on-ground explicitly requires a real person in a lying/fallen state on ground or abnormal support; V2 accepts voluntary lying and does not require a transition.,user_confirmed_prompt_image_alignment,unreviewed
193_p20-static-lying-on-ground-03.png,193_p20-static-lying-on-ground-03.txt,p20-static-lying-on-ground,1,positive,Prompt group p20-static-lying-on-ground explicitly requires a real person in a lying/fallen state on ground or abnormal support; V2 accepts voluntary lying and does not require a transition.,user_confirmed_prompt_image_alignment,unreviewed
194_p20-static-lying-on-ground-04.png,194_p20-static-lying-on-ground-04.txt,p20-static-lying-on-ground,1,positive,Prompt group p20-static-lying-on-ground explicitly requires a real person in a lying/fallen state on ground or abnormal support; V2 accepts voluntary lying and does not require a transition.,user_confirmed_prompt_image_alignment,unreviewed
195_p20-static-lying-on-ground-05.png,195_p20-static-lying-on-ground-05.txt,p20-static-lying-on-ground,1,positive,Prompt group p20-static-lying-on-ground explicitly requires a real person in a lying/fallen state on ground or abnormal support; V2 accepts voluntary lying and does not require a transition.,user_confirmed_prompt_image_alignment,unreviewed
196_p20-static-lying-on-ground-06.png,196_p20-static-lying-on-ground-06.txt,p20-static-lying-on-ground,1,positive,Prompt group p20-static-lying-on-ground explicitly requires a real person in a lying/fallen state on ground or abnormal support; V2 accepts voluntary lying and does not require a transition.,user_confirmed_prompt_image_alignment,unreviewed
197_p20-static-lying-on-ground-07.png,197_p20-static-lying-on-ground-07.txt,p20-static-lying-on-ground,1,positive,Prompt group p20-static-lying-on-ground explicitly requires a real person in a lying/fallen state on ground or abnormal support; V2 accepts voluntary lying and does not require a transition.,user_confirmed_prompt_image_alignment,unreviewed
198_p20-static-lying-on-ground-08.png,198_p20-static-lying-on-ground-08.txt,p20-static-lying-on-ground,1,positive,Prompt group p20-static-lying-on-ground explicitly requires a real person in a lying/fallen state on ground or abnormal support; V2 accepts voluntary lying and does not require a transition.,user_confirmed_prompt_image_alignment,unreviewed
199_p20-static-lying-on-ground-09.png,199_p20-static-lying-on-ground-09.txt,p20-static-lying-on-ground,1,positive,Prompt group p20-static-lying-on-ground explicitly requires a real person in a lying/fallen state on ground or abnormal support; V2 accepts voluntary lying and does not require a transition.,user_confirmed_prompt_image_alignment,unreviewed
19_p02-supine-on-floor-09.png,19_p02-supine-on-floor-09.txt,p02-supine-on-floor,1,positive,Prompt group p02-supine-on-floor explicitly requires a real person in a lying/fallen state on ground or abnormal support; V2 accepts voluntary lying and does not require a transition.,user_confirmed_prompt_image_alignment,unreviewed
200_p20-static-lying-on-ground-10.png,200_p20-static-lying-on-ground-10.txt,p20-static-lying-on-ground,1,positive,Prompt group p20-static-lying-on-ground explicitly requires a real person in a lying/fallen state on ground or abnormal support; V2 accepts voluntary lying and does not require a transition.,user_confirmed_prompt_image_alignment,unreviewed
201_n01-normal-standing-01.png,201_n01-normal-standing-01.txt,n01-normal-standing,0,negative,Prompt group n01-normal-standing explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
202_n01-normal-standing-02.png,202_n01-normal-standing-02.txt,n01-normal-standing,0,negative,Prompt group n01-normal-standing explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
203_n01-normal-standing-03.png,203_n01-normal-standing-03.txt,n01-normal-standing,0,negative,Prompt group n01-normal-standing explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
204_n01-normal-standing-04.png,204_n01-normal-standing-04.txt,n01-normal-standing,0,negative,Prompt group n01-normal-standing explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
205_n01-normal-standing-05.png,205_n01-normal-standing-05.txt,n01-normal-standing,0,negative,Prompt group n01-normal-standing explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
206_n01-normal-standing-06.png,206_n01-normal-standing-06.txt,n01-normal-standing,0,negative,Prompt group n01-normal-standing explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
207_n01-normal-standing-07.png,207_n01-normal-standing-07.txt,n01-normal-standing,0,negative,Prompt group n01-normal-standing explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
208_n01-normal-standing-08.png,208_n01-normal-standing-08.txt,n01-normal-standing,0,negative,Prompt group n01-normal-standing explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
209_n01-normal-standing-09.png,209_n01-normal-standing-09.txt,n01-normal-standing,0,negative,Prompt group n01-normal-standing explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
20_p02-supine-on-floor-10.png,20_p02-supine-on-floor-10.txt,p02-supine-on-floor,1,positive,Prompt group p02-supine-on-floor explicitly requires a real person in a lying/fallen state on ground or abnormal support; V2 accepts voluntary lying and does not require a transition.,user_confirmed_prompt_image_alignment,unreviewed
210_n01-normal-standing-10.png,210_n01-normal-standing-10.txt,n01-normal-standing,0,negative,Prompt group n01-normal-standing explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
211_n02-normal-walking-01.png,211_n02-normal-walking-01.txt,n02-normal-walking,0,negative,Prompt group n02-normal-walking explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
212_n02-normal-walking-02.png,212_n02-normal-walking-02.txt,n02-normal-walking,0,negative,Prompt group n02-normal-walking explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
213_n02-normal-walking-03.png,213_n02-normal-walking-03.txt,n02-normal-walking,0,negative,Prompt group n02-normal-walking explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
214_n02-normal-walking-04.png,214_n02-normal-walking-04.txt,n02-normal-walking,0,negative,Prompt group n02-normal-walking explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
215_n02-normal-walking-05.png,215_n02-normal-walking-05.txt,n02-normal-walking,0,negative,Prompt group n02-normal-walking explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
216_n02-normal-walking-06.png,216_n02-normal-walking-06.txt,n02-normal-walking,0,negative,Prompt group n02-normal-walking explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
217_n02-normal-walking-07.png,217_n02-normal-walking-07.txt,n02-normal-walking,0,negative,Prompt group n02-normal-walking explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
218_n02-normal-walking-08.png,218_n02-normal-walking-08.txt,n02-normal-walking,0,negative,Prompt group n02-normal-walking explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
219_n02-normal-walking-09.png,219_n02-normal-walking-09.txt,n02-normal-walking,0,negative,Prompt group n02-normal-walking explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
21_p03-prone-on-floor-01.png,21_p03-prone-on-floor-01.txt,p03-prone-on-floor,1,positive,Prompt group p03-prone-on-floor explicitly requires a real person in a lying/fallen state on ground or abnormal support; V2 accepts voluntary lying and does not require a transition.,user_confirmed_prompt_image_alignment,unreviewed
220_n02-normal-walking-10.png,220_n02-normal-walking-10.txt,n02-normal-walking,0,negative,Prompt group n02-normal-walking explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
221_n03-normal-seated-on-chair-stool-01.png,221_n03-normal-seated-on-chair-stool-01.txt,n03-normal-seated-on-chair-stool,0,negative,Prompt group n03-normal-seated-on-chair-stool explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
222_n03-normal-seated-on-chair-stool-02.png,222_n03-normal-seated-on-chair-stool-02.txt,n03-normal-seated-on-chair-stool,0,negative,Prompt group n03-normal-seated-on-chair-stool explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
223_n03-normal-seated-on-chair-stool-03.png,223_n03-normal-seated-on-chair-stool-03.txt,n03-normal-seated-on-chair-stool,0,negative,Prompt group n03-normal-seated-on-chair-stool explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
224_n03-normal-seated-on-chair-stool-04.png,224_n03-normal-seated-on-chair-stool-04.txt,n03-normal-seated-on-chair-stool,0,negative,Prompt group n03-normal-seated-on-chair-stool explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
225_n03-normal-seated-on-chair-stool-05.png,225_n03-normal-seated-on-chair-stool-05.txt,n03-normal-seated-on-chair-stool,0,negative,Prompt group n03-normal-seated-on-chair-stool explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
226_n03-normal-seated-on-chair-stool-06.png,226_n03-normal-seated-on-chair-stool-06.txt,n03-normal-seated-on-chair-stool,0,negative,Prompt group n03-normal-seated-on-chair-stool explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
227_n03-normal-seated-on-chair-stool-07.png,227_n03-normal-seated-on-chair-stool-07.txt,n03-normal-seated-on-chair-stool,0,negative,Prompt group n03-normal-seated-on-chair-stool explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
228_n03-normal-seated-on-chair-stool-08.png,228_n03-normal-seated-on-chair-stool-08.txt,n03-normal-seated-on-chair-stool,0,negative,Prompt group n03-normal-seated-on-chair-stool explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
229_n03-normal-seated-on-chair-stool-09.png,229_n03-normal-seated-on-chair-stool-09.txt,n03-normal-seated-on-chair-stool,0,negative,Prompt group n03-normal-seated-on-chair-stool explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
22_p03-prone-on-floor-02.png,22_p03-prone-on-floor-02.txt,p03-prone-on-floor,1,positive,Prompt group p03-prone-on-floor explicitly requires a real person in a lying/fallen state on ground or abnormal support; V2 accepts voluntary lying and does not require a transition.,user_confirmed_prompt_image_alignment,unreviewed
230_n03-normal-seated-on-chair-stool-10.png,230_n03-normal-seated-on-chair-stool-10.txt,n03-normal-seated-on-chair-stool,0,negative,Prompt group n03-normal-seated-on-chair-stool explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
231_n04-normal-seated-on-chair-stool-01.png,231_n04-normal-seated-on-chair-stool-01.txt,n04-normal-seated-on-chair-stool,0,negative,Prompt group n04-normal-seated-on-chair-stool explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
232_n04-normal-seated-on-chair-stool-02.png,232_n04-normal-seated-on-chair-stool-02.txt,n04-normal-seated-on-chair-stool,0,negative,Prompt group n04-normal-seated-on-chair-stool explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
233_n04-normal-seated-on-chair-stool-03.png,233_n04-normal-seated-on-chair-stool-03.txt,n04-normal-seated-on-chair-stool,0,negative,Prompt group n04-normal-seated-on-chair-stool explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
234_n04-normal-seated-on-chair-stool-04.png,234_n04-normal-seated-on-chair-stool-04.txt,n04-normal-seated-on-chair-stool,0,negative,Prompt group n04-normal-seated-on-chair-stool explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
235_n04-normal-seated-on-chair-stool-05.png,235_n04-normal-seated-on-chair-stool-05.txt,n04-normal-seated-on-chair-stool,0,negative,Prompt group n04-normal-seated-on-chair-stool explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
236_n04-normal-seated-on-chair-stool-06.png,236_n04-normal-seated-on-chair-stool-06.txt,n04-normal-seated-on-chair-stool,0,negative,Prompt group n04-normal-seated-on-chair-stool explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
237_n04-normal-seated-on-chair-stool-07.png,237_n04-normal-seated-on-chair-stool-07.txt,n04-normal-seated-on-chair-stool,0,negative,Prompt group n04-normal-seated-on-chair-stool explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
238_n04-normal-seated-on-chair-stool-08.png,238_n04-normal-seated-on-chair-stool-08.txt,n04-normal-seated-on-chair-stool,0,negative,Prompt group n04-normal-seated-on-chair-stool explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
239_n04-normal-seated-on-chair-stool-09.png,239_n04-normal-seated-on-chair-stool-09.txt,n04-normal-seated-on-chair-stool,0,negative,Prompt group n04-normal-seated-on-chair-stool explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
23_p03-prone-on-floor-03.png,23_p03-prone-on-floor-03.txt,p03-prone-on-floor,1,positive,Prompt group p03-prone-on-floor explicitly requires a real person in a lying/fallen state on ground or abnormal support; V2 accepts voluntary lying and does not require a transition.,user_confirmed_prompt_image_alignment,unreviewed
240_n04-normal-seated-on-chair-stool-10.png,240_n04-normal-seated-on-chair-stool-10.txt,n04-normal-seated-on-chair-stool,0,negative,Prompt group n04-normal-seated-on-chair-stool explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
241_n05-normal-work-activity-01.png,241_n05-normal-work-activity-01.txt,n05-normal-work-activity,0,negative,Prompt group n05-normal-work-activity explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
242_n05-normal-work-activity-02.png,242_n05-normal-work-activity-02.txt,n05-normal-work-activity,0,negative,Prompt group n05-normal-work-activity explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
243_n05-normal-work-activity-03.png,243_n05-normal-work-activity-03.txt,n05-normal-work-activity,0,negative,Prompt group n05-normal-work-activity explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
244_n05-normal-work-activity-04.png,244_n05-normal-work-activity-04.txt,n05-normal-work-activity,0,negative,Prompt group n05-normal-work-activity explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
245_n05-normal-work-activity-05.png,245_n05-normal-work-activity-05.txt,n05-normal-work-activity,0,negative,Prompt group n05-normal-work-activity explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
246_n05-normal-work-activity-06.png,246_n05-normal-work-activity-06.txt,n05-normal-work-activity,0,negative,Prompt group n05-normal-work-activity explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
247_n05-normal-work-activity-07.png,247_n05-normal-work-activity-07.txt,n05-normal-work-activity,0,negative,Prompt group n05-normal-work-activity explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
248_n05-normal-work-activity-08.png,248_n05-normal-work-activity-08.txt,n05-normal-work-activity,0,negative,Prompt group n05-normal-work-activity explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
249_n05-normal-work-activity-09.png,249_n05-normal-work-activity-09.txt,n05-normal-work-activity,0,negative,Prompt group n05-normal-work-activity explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
24_p03-prone-on-floor-04.png,24_p03-prone-on-floor-04.txt,p03-prone-on-floor,1,positive,Prompt group p03-prone-on-floor explicitly requires a real person in a lying/fallen state on ground or abnormal support; V2 accepts voluntary lying and does not require a transition.,user_confirmed_prompt_image_alignment,unreviewed
250_n05-normal-work-activity-10.png,250_n05-normal-work-activity-10.txt,n05-normal-work-activity,0,negative,Prompt group n05-normal-work-activity explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
251_n06-normal-work-activity-01.png,251_n06-normal-work-activity-01.txt,n06-normal-work-activity,0,negative,Prompt group n06-normal-work-activity explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
252_n06-normal-work-activity-02.png,252_n06-normal-work-activity-02.txt,n06-normal-work-activity,0,negative,Prompt group n06-normal-work-activity explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
253_n06-normal-work-activity-03.png,253_n06-normal-work-activity-03.txt,n06-normal-work-activity,0,negative,Prompt group n06-normal-work-activity explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
254_n06-normal-work-activity-04.png,254_n06-normal-work-activity-04.txt,n06-normal-work-activity,0,negative,Prompt group n06-normal-work-activity explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
255_n06-normal-work-activity-05.png,255_n06-normal-work-activity-05.txt,n06-normal-work-activity,0,negative,Prompt group n06-normal-work-activity explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
256_n06-normal-work-activity-06.png,256_n06-normal-work-activity-06.txt,n06-normal-work-activity,0,negative,Prompt group n06-normal-work-activity explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
257_n06-normal-work-activity-07.png,257_n06-normal-work-activity-07.txt,n06-normal-work-activity,0,negative,Prompt group n06-normal-work-activity explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
258_n06-normal-work-activity-08.png,258_n06-normal-work-activity-08.txt,n06-normal-work-activity,0,negative,Prompt group n06-normal-work-activity explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
259_n06-normal-work-activity-09.png,259_n06-normal-work-activity-09.txt,n06-normal-work-activity,0,negative,Prompt group n06-normal-work-activity explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
25_p03-prone-on-floor-05.png,25_p03-prone-on-floor-05.txt,p03-prone-on-floor,1,positive,Prompt group p03-prone-on-floor explicitly requires a real person in a lying/fallen state on ground or abnormal support; V2 accepts voluntary lying and does not require a transition.,user_confirmed_prompt_image_alignment,unreviewed
260_n06-normal-work-activity-10.png,260_n06-normal-work-activity-10.txt,n06-normal-work-activity,0,negative,Prompt group n06-normal-work-activity explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
261_n07-mild-bending-01.png,261_n07-mild-bending-01.txt,n07-mild-bending,0,negative,Prompt group n07-mild-bending explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
262_n07-mild-bending-02.png,262_n07-mild-bending-02.txt,n07-mild-bending,0,negative,Prompt group n07-mild-bending explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
263_n07-mild-bending-03.png,263_n07-mild-bending-03.txt,n07-mild-bending,0,negative,Prompt group n07-mild-bending explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
264_n07-mild-bending-04.png,264_n07-mild-bending-04.txt,n07-mild-bending,0,negative,Prompt group n07-mild-bending explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
265_n07-mild-bending-05.png,265_n07-mild-bending-05.txt,n07-mild-bending,0,negative,Prompt group n07-mild-bending explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
266_n07-mild-bending-06.png,266_n07-mild-bending-06.txt,n07-mild-bending,0,negative,Prompt group n07-mild-bending explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
267_n07-mild-bending-07.png,267_n07-mild-bending-07.txt,n07-mild-bending,0,negative,Prompt group n07-mild-bending explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
