prompt_id,group_id,variant_id,role,taxonomy,planned_split,prompt_path,prompt_sha256_expected,prompt_sha256_actual,current_partition_source,current_partition_adapter_version,historical_stage,historical_adapter_version,provider,provenance_evidence,provenance_status,sha_evidence,raw_path,raw_sha256_expected,raw_sha256_actual,raw_width,raw_height,raw_format,raw_pillow_verify,raw_pillow_load,final_path,final_sha256_expected,final_sha256_actual,final_width,final_height,final_format,final_pillow_verify,final_pillow_load,prompt_lineage_status,sha_integrity_status,mechanical_status,known_historical_final_exact_collision_count,near_duplicate_candidate_count
PF_P4D_HN_MAINT_G002_V02,PF_P4D_HN_MAINT_G002,V02,hard_negative,ground_maintenance,NEW_DESIGN,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_MAINT_G002_V02.txt,0c2f7ba91cfc9348ab6dd47ddb4092815bba9ca820d09b57ce03bb6ce69d8588,0c2f7ba91cfc9348ab6dd47ddb4092815bba9ca820d09b57ce03bb6ce69d8588,P4D_GR3Q10_BALANCED_COMPLETE_GROUP_WINDOW_20260901_01,CODEX_SAFE_STAGED_CV_V1,Q10_EXECUTION,CODEX_SAFE_STAGED_CV_V1,codex,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_07_gr3q10_authorized_20260901_01/02_runner/run_config.json,PASS,preexisting_partition_sha256,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_07_gr3q10_authorized_20260901_01/07_generated_raw/PF_P4D_HN_MAINT_G002_V02.png,269d80d0b61690fe7a8ff4f0a0da30f1757996a6c6b7dd942bd74ffd1cc47b93,269d80d0b61690fe7a8ff4f0a0da30f1757996a6c6b7dd942bd74ffd1cc47b93,1672,941,PNG,True,True,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_07_gr3q10_authorized_20260901_01/08_final/PF_P4D_HN_MAINT_G002_V02.png,08511bbc5ba1673bf1ad56497872080e7da1d20dffee469e4f44021a97388e35,08511bbc5ba1673bf1ad56497872080e7da1d20dffee469e4f44021a97388e35,1920,1080,PNG,True,True,PASS,PASS,PASS,0,0
PF_P4D_HN_MAINT_G002_V03,PF_P4D_HN_MAINT_G002,V03,hard_negative,ground_maintenance,NEW_DESIGN,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_MAINT_G002_V03.txt,b3fea8be48fc6389aa5415abce9b8a4b13cf9860a3f1a0f2a90e96d2e502a50f,b3fea8be48fc6389aa5415abce9b8a4b13cf9860a3f1a0f2a90e96d2e502a50f,P4D_GR3Q10_BALANCED_COMPLETE_GROUP_WINDOW_20260901_01,CODEX_SAFE_STAGED_CV_V1,Q10_EXECUTION,CODEX_SAFE_STAGED_CV_V1,codex,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_07_gr3q10_authorized_20260901_01/02_runner/run_config.json,PASS,preexisting_partition_sha256,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_07_gr3q10_authorized_20260901_01/07_generated_raw/PF_P4D_HN_MAINT_G002_V03.png,49ffff6f395b4c0a04e839e29b64c7f1f65fcb86c40468cac5b5e1caffe6cf55,49ffff6f395b4c0a04e839e29b64c7f1f65fcb86c40468cac5b5e1caffe6cf55,1672,941,PNG,True,True,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_07_gr3q10_authorized_20260901_01/08_final/PF_P4D_HN_MAINT_G002_V03.png,1145eb0ad1714941dbb6a018e8322ea40e8ff6cf43365c9d3365e6bb8d1dfb87,1145eb0ad1714941dbb6a018e8322ea40e8ff6cf43365c9d3365e6bb8d1dfb87,1920,1080,PNG,True,True,PASS,PASS,PASS,0,0
PF_P4D_HN_MAINT_G002_V04,PF_P4D_HN_MAINT_G002,V04,hard_negative,ground_maintenance,NEW_DESIGN,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_MAINT_G002_V04.txt,22b2cff421b19f6e2f6c10fbada4dea5e1b6979e5b289ce47326fb47895b2087,22b2cff421b19f6e2f6c10fbada4dea5e1b6979e5b289ce47326fb47895b2087,P4D_GR3Q10_BALANCED_COMPLETE_GROUP_WINDOW_20260901_01,CODEX_SAFE_STAGED_CV_V1,Q10_EXECUTION,CODEX_SAFE_STAGED_CV_V1,codex,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_07_gr3q10_authorized_20260901_01/02_runner/run_config.json,PASS,preexisting_partition_sha256,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_07_gr3q10_authorized_20260901_01/07_generated_raw/PF_P4D_HN_MAINT_G002_V04.png,918049e248e3f33223759bb56036b30e88647dc7caa217196b161fdc544a5525,918049e248e3f33223759bb56036b30e88647dc7caa217196b161fdc544a5525,1672,941,PNG,True,True,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_07_gr3q10_authorized_20260901_01/08_final/PF_P4D_HN_MAINT_G002_V04.png,4aa4cf12aab73222da8460691afc237653b99f12174f0f16cc74393a7cf8a4fe,4aa4cf12aab73222da8460691afc237653b99f12174f0f16cc74393a7cf8a4fe,1920,1080,PNG,True,True,PASS,PASS,PASS,0,0
PF_P4D_HN_MAINT_G002_V05,PF_P4D_HN_MAINT_G002,V05,hard_negative,ground_maintenance,NEW_DESIGN,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_MAINT_G002_V05.txt,7e94ca0930077334e5977e00b82dcd457cf58553bff426d74e8e55d130afa438,7e94ca0930077334e5977e00b82dcd457cf58553bff426d74e8e55d130afa438,P4D_GR3Q10_BALANCED_COMPLETE_GROUP_WINDOW_20260901_01,CODEX_SAFE_STAGED_CV_V1,Q10_EXECUTION,CODEX_SAFE_STAGED_CV_V1,codex,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_07_gr3q10_authorized_20260901_01/02_runner/run_config.json,PASS,preexisting_partition_sha256,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_07_gr3q10_authorized_20260901_01/07_generated_raw/PF_P4D_HN_MAINT_G002_V05.png,72121242d5bccc7367d03a07dafb337223c794def4b7d7941f9c6b9cce3f4c77,72121242d5bccc7367d03a07dafb337223c794def4b7d7941f9c6b9cce3f4c77,1672,941,PNG,True,True,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_07_gr3q10_authorized_20260901_01/08_final/PF_P4D_HN_MAINT_G002_V05.png,de2f4da24c5c9085bcef4ec43aaf19f2d2ecf24e86ac817edbe3384672fb51dd,de2f4da24c5c9085bcef4ec43aaf19f2d2ecf24e86ac817edbe3384672fb51dd,1920,1080,PNG,True,True,PASS,PASS,PASS,0,0
PF_P4D_HN_MAINT_G006_V01,PF_P4D_HN_MAINT_G006,V01,hard_negative,ground_maintenance,NEW_SCREEN,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_MAINT_G006_V01.txt,ef9fdb69acc4b16cdfd8d7e79a35eee5917e8f1fe87d81685f7f2eafde33c78d,ef9fdb69acc4b16cdfd8d7e79a35eee5917e8f1fe87d81685f7f2eafde33c78d,PRE_Q7_VERIFIED,CODEX_SAFE_STAGED_CV_V1,Q6_EXECUTION,CODEX_SAFE_STAGED_CV_V1,codex,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_03_gr3q6_authorized_20260831_01/06_partial_qa/current_verified_success.csv,PASS,preexisting_partition_sha256,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_03_gr3q6_authorized_20260831_01/07_generated_raw/PF_P4D_HN_MAINT_G006_V01.png,083b96c8fcd5c4cb9ca334574ba6601a88914b08c841b8d1f5978a2928b3acf2,083b96c8fcd5c4cb9ca334574ba6601a88914b08c841b8d1f5978a2928b3acf2,1672,941,PNG,True,True,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_03_gr3q6_authorized_20260831_01/08_final/PF_P4D_HN_MAINT_G006_V01.png,e3c695d7477ac6d23fdc3355705576187733d5cc318428d35dc6650438af829f,e3c695d7477ac6d23fdc3355705576187733d5cc318428d35dc6650438af829f,1920,1080,PNG,True,True,PASS,PASS,PASS,0,0
PF_P4D_HN_SQUAT_G006_V01,PF_P4D_HN_SQUAT_G006,V01,hard_negative,squat_crouch_deep_bend,NEW_SCREEN,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_SQUAT_G006_V01.txt,a2ed968bc2effc60c86c4f32d6f46cfac1b56bc6bbb2084dee4b4000b6edea25,a2ed968bc2effc60c86c4f32d6f46cfac1b56bc6bbb2084dee4b4000b6edea25,Q7_EXECUTION,CODEX_SAFE_STAGED_CV_V1,Q7_EXECUTION,CODEX_SAFE_STAGED_CV_V1,codex,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/02_runner/run_config.json,PASS,preexisting_partition_sha256,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/07_generated_raw/PF_P4D_HN_SQUAT_G006_V01.png,9b85dc7ba7b466152cda32c4d5a2fa13e7ef9619235cc6fc880feaad0ba57c06,9b85dc7ba7b466152cda32c4d5a2fa13e7ef9619235cc6fc880feaad0ba57c06,1672,941,PNG,True,True,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/08_final/PF_P4D_HN_SQUAT_G006_V01.png,4ebfe3368ea901fce3b9df9d97ca6e7f8aea94fe378105a2b91e0c51bfe34844,4ebfe3368ea901fce3b9df9d97ca6e7f8aea94fe378105a2b91e0c51bfe34844,1920,1080,PNG,True,True,PASS,PASS,PASS,0,0
PF_P4D_HN_SQUAT_G006_V02,PF_P4D_HN_SQUAT_G006,V02,hard_negative,squat_crouch_deep_bend,NEW_SCREEN,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_SQUAT_G006_V02.txt,348bc3b79c2383a87bce713946088c5416c383be8b6857481e5c7622f3c451a2,348bc3b79c2383a87bce713946088c5416c383be8b6857481e5c7622f3c451a2,Q7_EXECUTION,CODEX_SAFE_STAGED_CV_V1,Q7_EXECUTION,CODEX_SAFE_STAGED_CV_V1,codex,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/02_runner/run_config.json,PASS,preexisting_partition_sha256,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/07_generated_raw/PF_P4D_HN_SQUAT_G006_V02.png,7b14b02bae5fb89d96cf6cf35f0e85a08286e6d72184ce551d5d7b817472aa83,7b14b02bae5fb89d96cf6cf35f0e85a08286e6d72184ce551d5d7b817472aa83,1672,941,PNG,True,True,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/08_final/PF_P4D_HN_SQUAT_G006_V02.png,8fea406b8d47b179de27d7211774a16acb7029bdb9da469b466cc54b4f9afdd7,8fea406b8d47b179de27d7211774a16acb7029bdb9da469b466cc54b4f9afdd7,1920,1080,PNG,True,True,PASS,PASS,PASS,0,0
PF_P4D_HN_SQUAT_G006_V03,PF_P4D_HN_SQUAT_G006,V03,hard_negative,squat_crouch_deep_bend,NEW_SCREEN,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_SQUAT_G006_V03.txt,36082ac7cb7ba476b0ccf6358616044619f45f2b1ec469076752dd104cbf2e35,36082ac7cb7ba476b0ccf6358616044619f45f2b1ec469076752dd104cbf2e35,Q7_EXECUTION,CODEX_SAFE_STAGED_CV_V1,Q7_EXECUTION,CODEX_SAFE_STAGED_CV_V1,codex,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/02_runner/run_config.json,PASS,preexisting_partition_sha256,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/07_generated_raw/PF_P4D_HN_SQUAT_G006_V03.png,8408f7f7e4d1f6bf5764f6817c94e9e19db94a93cf5c25c1433cd71f3fe7a3ed,8408f7f7e4d1f6bf5764f6817c94e9e19db94a93cf5c25c1433cd71f3fe7a3ed,1672,941,PNG,True,True,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/08_final/PF_P4D_HN_SQUAT_G006_V03.png,9f2e8a7815f4829fa88c4a14905343c8f698d020582a194d899d3bdd0bb7c922,9f2e8a7815f4829fa88c4a14905343c8f698d020582a194d899d3bdd0bb7c922,1920,1080,PNG,True,True,PASS,PASS,PASS,0,0
PF_P4D_HN_SQUAT_G006_V04,PF_P4D_HN_SQUAT_G006,V04,hard_negative,squat_crouch_deep_bend,NEW_SCREEN,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_SQUAT_G006_V04.txt,51166e09fbe0ba5b105e354d9b69842f2f8d3251c304f5bb0d1a60050e7ff3dd,51166e09fbe0ba5b105e354d9b69842f2f8d3251c304f5bb0d1a60050e7ff3dd,Q7_EXECUTION,CODEX_SAFE_STAGED_CV_V1,Q7_EXECUTION,CODEX_SAFE_STAGED_CV_V1,codex,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/02_runner/run_config.json,PASS,preexisting_partition_sha256,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/07_generated_raw/PF_P4D_HN_SQUAT_G006_V04.png,f66b8b912bbb6afd60bdf4345103e7fc9754593189cb6adaa3cd060882ba0622,f66b8b912bbb6afd60bdf4345103e7fc9754593189cb6adaa3cd060882ba0622,1672,941,PNG,True,True,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/08_final/PF_P4D_HN_SQUAT_G006_V04.png,16abb64f9c6d14df3615793a8e3c963b99d6ff7030b11f69f70674178ca09619,16abb64f9c6d14df3615793a8e3c963b99d6ff7030b11f69f70674178ca09619,1920,1080,PNG,True,True,PASS,PASS,PASS,0,0
PF_P4D_HN_SQUAT_G006_V05,PF_P4D_HN_SQUAT_G006,V05,hard_negative,squat_crouch_deep_bend,NEW_SCREEN,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_SQUAT_G006_V05.txt,df1c9978b59506bbb5ce3000a19dbfcb0537f1b4e9a5f636e9b876225ba8e01e,df1c9978b59506bbb5ce3000a19dbfcb0537f1b4e9a5f636e9b876225ba8e01e,Q7_EXECUTION,CODEX_SAFE_STAGED_CV_V1,Q7_EXECUTION,CODEX_SAFE_STAGED_CV_V1,codex,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/02_runner/run_config.json,PASS,preexisting_partition_sha256,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/07_generated_raw/PF_P4D_HN_SQUAT_G006_V05.png,cdccbe3761325745d792a0c1945af8d4a9ed672414515de1a180cb1a7e42de19,cdccbe3761325745d792a0c1945af8d4a9ed672414515de1a180cb1a7e42de19,1672,941,PNG,True,True,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/08_final/PF_P4D_HN_SQUAT_G006_V05.png,be82a50da7b39a0577a009ef61a133393fd33d1c938f71d009e6b63ed0349906,be82a50da7b39a0577a009ef61a133393fd33d1c938f71d009e6b63ed0349906,1920,1080,PNG,True,True,PASS,PASS,PASS,0,0
PF_P4D_HN_MIX_G003_V01,PF_P4D_HN_MIX_G003,V01,hard_negative,mixed_hard_negative,NEW_SCREEN,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_MIX_G003_V01.txt,49e11bb9201912221b692c599796bcc5c39fa42631f5e5ba6572ecf6c4e2ea89,49e11bb9201912221b692c599796bcc5c39fa42631f5e5ba6572ecf6c4e2ea89,Q8_EXECUTION,CODEX_SAFE_STAGED_CV_V1,Q8_EXECUTION,CODEX_SAFE_STAGED_CV_V1,codex,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_05_gr3q8_authorized_20260831_01/02_plan/run_config.json,PASS,preexisting_partition_sha256,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_05_gr3q8_authorized_20260831_01/07_generated_raw/PF_P4D_HN_MIX_G003_V01.png,fbdfb79347c4cb1c699d0e019a5eeb03207c10975afd2ca8297baa87f6ab3717,fbdfb79347c4cb1c699d0e019a5eeb03207c10975afd2ca8297baa87f6ab3717,1672,941,PNG,True,True,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_05_gr3q8_authorized_20260831_01/08_final/PF_P4D_HN_MIX_G003_V01.png,bf382895a2f7b29162c6b32fbde747c1071625c5053789b4360f469942e1d234,bf382895a2f7b29162c6b32fbde747c1071625c5053789b4360f469942e1d234,1920,1080,PNG,True,True,PASS,PASS,PASS,0,0
PF_P4D_HN_MIX_G003_V02,PF_P4D_HN_MIX_G003,V02,hard_negative,mixed_hard_negative,NEW_SCREEN,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_MIX_G003_V02.txt,99310ef8c1ceca3ae54b97b256727e0c463f0c5bd58314b46e674851fe22a544,99310ef8c1ceca3ae54b97b256727e0c463f0c5bd58314b46e674851fe22a544,Q8_EXECUTION,CODEX_SAFE_STAGED_CV_V1,Q8_EXECUTION,CODEX_SAFE_STAGED_CV_V1,codex,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_05_gr3q8_authorized_20260831_01/02_plan/run_config.json,PASS,preexisting_partition_sha256,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_05_gr3q8_authorized_20260831_01/07_generated_raw/PF_P4D_HN_MIX_G003_V02.png,f1bf4d66ced9a8beb2a419107c4e0bc4295d5cdb16897e3bd69cea30046f1cd1,f1bf4d66ced9a8beb2a419107c4e0bc4295d5cdb16897e3bd69cea30046f1cd1,1672,941,PNG,True,True,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_05_gr3q8_authorized_20260831_01/08_final/PF_P4D_HN_MIX_G003_V02.png,bfdd5e06500f9a54dee1443f8ee51c40db46695c54ad94c54e237330bc1929fa,bfdd5e06500f9a54dee1443f8ee51c40db46695c54ad94c54e237330bc1929fa,1920,1080,PNG,True,True,PASS,PASS,PASS,0,0
PF_P4D_HN_MIX_G003_V03,PF_P4D_HN_MIX_G003,V03,hard_negative,mixed_hard_negative,NEW_SCREEN,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_MIX_G003_V03.txt,15606e25cedaeb1d1c364e9cc30d7fd68106b8eaca9308c6eebcf24401840062,15606e25cedaeb1d1c364e9cc30d7fd68106b8eaca9308c6eebcf24401840062,Q8_EXECUTION,CODEX_SAFE_STAGED_CV_V1,Q8_EXECUTION,CODEX_SAFE_STAGED_CV_V1,codex,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_05_gr3q8_authorized_20260831_01/02_plan/run_config.json,PASS,preexisting_partition_sha256,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_05_gr3q8_authorized_20260831_01/07_generated_raw/PF_P4D_HN_MIX_G003_V03.png,b21f334c3675aea24c9423d56e1286652e9f2e38945e5a775024b0d863d604c6,b21f334c3675aea24c9423d56e1286652e9f2e38945e5a775024b0d863d604c6,1672,941,PNG,True,True,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_05_gr3q8_authorized_20260831_01/08_final/PF_P4D_HN_MIX_G003_V03.png,de1ce3010d3bc086c0309de6621809c70a175b49a67c18b30894fbb0165c1bc5,de1ce3010d3bc086c0309de6621809c70a175b49a67c18b30894fbb0165c1bc5,1920,1080,PNG,True,True,PASS,PASS,PASS,0,0
PF_P4D_HN_MIX_G003_V04,PF_P4D_HN_MIX_G003,V04,hard_negative,mixed_hard_negative,NEW_SCREEN,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_MIX_G003_V04.txt,481fbf877dc576abad2c7d3d30b66f4b9d0d55a3ca6f038fa100a23cf756373f,481fbf877dc576abad2c7d3d30b66f4b9d0d55a3ca6f038fa100a23cf756373f,Q8_EXECUTION,CODEX_SAFE_STAGED_CV_V1,Q8_EXECUTION,CODEX_SAFE_STAGED_CV_V1,codex,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_05_gr3q8_authorized_20260831_01/02_plan/run_config.json,PASS,preexisting_partition_sha256,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_05_gr3q8_authorized_20260831_01/07_generated_raw/PF_P4D_HN_MIX_G003_V04.png,f8bd33e697ae992b7aa741538af6850374960ebe6ca6026c9f52ac4da290e522,f8bd33e697ae992b7aa741538af6850374960ebe6ca6026c9f52ac4da290e522,1672,941,PNG,True,True,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_05_gr3q8_authorized_20260831_01/08_final/PF_P4D_HN_MIX_G003_V04.png,17eaf46440682d6ca3e41a449e33a4d7c3e463f3a963ce0758753425af643b13,17eaf46440682d6ca3e41a449e33a4d7c3e463f3a963ce0758753425af643b13,1920,1080,PNG,True,True,PASS,PASS,PASS,0,0
PF_P4D_HN_MIX_G003_V05,PF_P4D_HN_MIX_G003,V05,hard_negative,mixed_hard_negative,NEW_SCREEN,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_MIX_G003_V05.txt,ae0035761ecade2534a18d8bb24cc510fb08756f2a0ba60cfdc203be6aa4269b,ae0035761ecade2534a18d8bb24cc510fb08756f2a0ba60cfdc203be6aa4269b,Q8_EXECUTION,CODEX_SAFE_STAGED_CV_V1,Q8_EXECUTION,CODEX_SAFE_STAGED_CV_V1,codex,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_05_gr3q8_authorized_20260831_01/02_plan/run_config.json,PASS,preexisting_partition_sha256,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_05_gr3q8_authorized_20260831_01/07_generated_raw/PF_P4D_HN_MIX_G003_V05.png,e921aa63b44a5751f2ae448bb601112e71e7807c8a85676c90fb950a3ad88a1e,e921aa63b44a5751f2ae448bb601112e71e7807c8a85676c90fb950a3ad88a1e,1672,941,PNG,True,True,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_05_gr3q8_authorized_20260831_01/08_final/PF_P4D_HN_MIX_G003_V05.png,da444bdf191fde922674c5921d71193faee7832d1313d3af2e1e4fecfab5221d,da444bdf191fde922674c5921d71193faee7832d1313d3af2e1e4fecfab5221d,1920,1080,PNG,True,True,PASS,PASS,PASS,0,0
